device_id,identity,bank,device_fingerprint,gpu_renderers,screen,os,browser,ips,ip,ua_browser,ua_browser_version,ua_os,ua_os_version,ua_is_mobile,ua_is_pc,country,city,region,timezone,org,is_compromised_device_id,is_compromised_identity,fraud_label,shares_compromised_ip,shares_compromised_fingerprint,predicted_fraud_label,predicted_fraud_probability
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['213.87.149.20', '213.87.137.100']",213.87.149.20,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['213.87.149.20', '213.87.137.100']",213.87.137.100,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.135.50'],213.87.135.50,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.131.175'],213.87.131.175,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.129.24'],213.87.129.24,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['213.87.136.98', '213.87.138.168']",213.87.136.98,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.162.235'],213.87.162.235,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.131.82'],213.87.131.82,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,unknown,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.138.119'],213.87.138.119,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,0,0,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['213.87.136.98', '213.87.138.168']",213.87.138.168,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['213.87.134.128', '213.87.149.20', '213.87.131.236']",213.87.149.20,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,unknown,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.147.83'],213.87.147.83,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,0,0,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.133.198'],213.87.133.198,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['213.87.131.205', '213.87.133.204']",213.87.131.205,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.159.164'],213.87.159.164,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.147.105'],213.87.147.105,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.155.35'],213.87.155.35,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['213.87.157.236', '188.170.82.31']",213.87.157.236,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.131.216'],213.87.131.216,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['213.87.147.83', '213.87.149.20', '213.87.132.170']",213.87.147.83,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
